year,zip3,state_name,state_id,season,numDonor,pWNV,pZIKV,donorGroup
2017,106,New York,NY,H,1289.77422661994,0,0,NY-106-2017-H
2017,106,New York,NY,L,1289.77422661994,0,0,NY-106-2017-L
2017,107,New York,NY,H,3609.98457075728,0,0,NY-107-2017-H
2017,107,New York,NY,L,3609.98457075728,0,0.000277009494195768,NY-107-2017-L
2017,108,New York,NY,H,1364.53406899626,0,0,NY-108-2017-H
2017,108,New York,NY,L,1364.53406899626,0,0,NY-108-2017-L
2017,109,New York,NY,H,8543.02119673798,0,0,NY-109-2017-H
2017,109,New York,NY,L,8543.02119673798,0,0,NY-109-2017-L
2017,110,New York,NY,H,3916.59214208542,0.000255324007127161,1.27662003563581e-05,NY-110-2017-H
2017,110,New York,NY,L,3916.59214208542,0,0,NY-110-2017-L
2017,111,New York,NY,H,3254.88326926159,0,1.53615339979129e-05,NY-111-2017-H
2017,111,New York,NY,L,3254.88326926159,0,0,NY-111-2017-L
2017,112,New York,NY,H,39823.6871969299,2.51106833743183e-05,2.51106833743183e-06,NY-112-2017-H
2017,112,New York,NY,L,39823.6871969299,0,5.02213667486365e-05,NY-112-2017-L
2017,113,New York,NY,H,18615.5028437928,0,0,NY-113-2017-H
2017,113,New York,NY,L,18615.5028437928,0,0,NY-113-2017-L
2017,114,New York,NY,H,11589.6517192014,0,4.31419349014271e-06,NY-114-2017-H
2017,114,New York,NY,L,11589.6517192014,0,0,NY-114-2017-L
2017,115,New York,NY,H,11457.2399864685,8.72810555754301e-05,0,NY-115-2017-H
2017,115,New York,NY,L,11457.2399864685,0,4.36405277877151e-06,NY-115-2017-L
2017,116,New York,NY,H,1828.10233023061,0,0,NY-116-2017-H
2017,116,New York,NY,L,1828.10233023061,0,0,NY-116-2017-L
2017,117,New York,NY,H,24897.9371351241,0,2.0081984996847e-06,NY-117-2017-H
2017,117,New York,NY,L,24897.9371351241,0,0,NY-117-2017-L
2017,118,New York,NY,H,1155.74073635359,0,0,NY-118-2017-H
2017,118,New York,NY,L,1155.74073635359,0,0,NY-118-2017-L
2017,119,New York,NY,H,3966.13524477462,0,0,NY-119-2017-H
2017,119,New York,NY,L,3966.13524477462,0,0,NY-119-2017-L
2017,120,New York,NY,H,5260.44085273808,0,0,NY-120-2017-H
2017,120,New York,NY,L,5260.44085273808,0,0,NY-120-2017-L
2017,121,New York,NY,H,4458.97463952977,0,0,NY-121-2017-H
2017,121,New York,NY,L,4458.97463952977,0,0,NY-121-2017-L
2017,122,New York,NY,H,2401.1869237253,0,0,NY-122-2017-H
2017,122,New York,NY,L,2401.1869237253,0,0,NY-122-2017-L
2017,123,New York,NY,H,2585.95598545546,0,0,NY-123-2017-H
2017,123,New York,NY,L,2585.95598545546,0,0,NY-123-2017-L
2017,124,New York,NY,H,2452.68567520486,0,0,NY-124-2017-H
2017,124,New York,NY,L,2452.68567520486,0,0,NY-124-2017-L
2017,125,New York,NY,H,7133.69800056731,0,7.00898748391419e-06,NY-125-2017-H
2017,125,New York,NY,L,7133.69800056731,0,0,NY-125-2017-L
2017,126,New York,NY,H,1379.98846431522,0,0,NY-126-2017-H
2017,126,New York,NY,L,1379.98846431522,0,0,NY-126-2017-L
2017,127,New York,NY,H,1578.74915966749,0,0,NY-127-2017-H
2017,127,New York,NY,L,1578.74915966749,0,0,NY-127-2017-L
2017,128,New York,NY,H,3582.74858394515,0,0,NY-128-2017-H
2017,128,New York,NY,L,3582.74858394515,0,0,NY-128-2017-L
2017,129,New York,NY,H,2610.26644887387,0,0,NY-129-2017-H
2017,129,New York,NY,L,2610.26644887387,0,0,NY-129-2017-L
2017,130,New York,NY,H,6175.9706791339,0,0,NY-130-2017-H
2017,130,New York,NY,L,6175.9706791339,0,0,NY-130-2017-L
2017,131,New York,NY,H,2862.54514283071,0,0,NY-131-2017-H
2017,131,New York,NY,L,2862.54514283071,0,0,NY-131-2017-L
2017,132,New York,NY,H,3653.83562249566,0,0,NY-132-2017-H
2017,132,New York,NY,L,3653.83562249566,0,0,NY-132-2017-L
2017,133,New York,NY,H,2272.6228902385,0,0,NY-133-2017-H
2017,133,New York,NY,L,2272.6228902385,0,0,NY-133-2017-L
2017,134,New York,NY,H,2980.13846359107,0,0,NY-134-2017-H
2017,134,New York,NY,L,2980.13846359107,0,0,NY-134-2017-L
2017,135,New York,NY,H,1141.63780564585,0,0,NY-135-2017-H
2017,135,New York,NY,L,1141.63780564585,0,0,NY-135-2017-L
2017,136,New York,NY,H,3753.23981954729,0.000266436478370471,0,NY-136-2017-H
2017,136,New York,NY,L,3753.23981954729,0,0,NY-136-2017-L
2017,137,New York,NY,H,2199.89819457086,0,0,NY-137-2017-H
2017,137,New York,NY,L,2199.89819457086,0,0,NY-137-2017-L
2017,138,New York,NY,H,2221.3467329302,0,0,NY-138-2017-H
2017,138,New York,NY,L,2221.3467329302,0,0,NY-138-2017-L
2017,139,New York,NY,H,1308.8219278464,0,0,NY-139-2017-H
2017,139,New York,NY,L,1308.8219278464,0,0,NY-139-2017-L
2017,140,New York,NY,H,7073.31138182098,0.000282752998141743,0,NY-140-2017-H
2017,140,New York,NY,L,7073.31138182098,0,0,NY-140-2017-L
2017,141,New York,NY,H,3181.50669066383,0,0,NY-141-2017-H
2017,141,New York,NY,L,3181.50669066383,0,0,NY-141-2017-L
2017,142,New York,NY,H,8980.46644201651,0,0,NY-142-2017-H
2017,142,New York,NY,L,8980.46644201651,0,0,NY-142-2017-L
2017,143,New York,NY,H,1052.42524172124,0,0,NY-143-2017-H
2017,143,New York,NY,L,1052.42524172124,0,0,NY-143-2017-L
2017,144,New York,NY,H,4847.94205422442,0.00020627309254421,0,NY-144-2017-H
2017,144,New York,NY,L,4847.94205422442,0,0,NY-144-2017-L
2017,145,New York,NY,H,5091.79396884067,0.000392788870138705,0,NY-145-2017-H
2017,145,New York,NY,L,5091.79396884067,0,0,NY-145-2017-L
2017,146,New York,NY,H,7602.02023731645,0,0,NY-146-2017-H
2017,146,New York,NY,L,7602.02023731645,0,0,NY-146-2017-L
