year,zip3,state_name,state_id,season,numDonor,pWNV,pZIKV,donorGroup
2017,078,New Jersey,NJ,H,2866.25075637767,0,1.74443913843705e-05,NJ-078-2017-H
2017,078,New Jersey,NJ,L,2866.25075637767,0,0,NJ-078-2017-L
2017,079,New Jersey,NJ,H,2035.72170011985,0,0,NJ-079-2017-H
2017,079,New Jersey,NJ,L,2035.72170011985,0,0,NJ-079-2017-L
2017,080,New Jersey,NJ,H,9238.21807586273,0,0,NJ-080-2017-H
2017,080,New Jersey,NJ,L,9238.21807586273,0,0,NJ-080-2017-L
2017,081,New Jersey,NJ,H,1261.23998311627,0,0,NJ-081-2017-H
2017,081,New Jersey,NJ,L,1261.23998311627,0,0,NJ-081-2017-L
2017,082,New Jersey,NJ,H,2002.65917441115,0,0,NJ-082-2017-H
2017,082,New Jersey,NJ,L,2002.65917441115,0,0,NJ-082-2017-L
2017,083,New Jersey,NJ,H,1925.22451383909,0,0,NJ-083-2017-H
2017,083,New Jersey,NJ,L,1925.22451383909,0,0,NJ-083-2017-L
2017,084,New Jersey,NJ,H,457.431169991285,0,0,NJ-084-2017-H
2017,084,New Jersey,NJ,L,457.431169991285,0,0,NJ-084-2017-L
2017,085,New Jersey,NJ,H,2465.10535731643,0,0,NJ-085-2017-H
2017,085,New Jersey,NJ,L,2465.10535731643,0,0,NJ-085-2017-L
2017,086,New Jersey,NJ,H,2146.67985430712,0,2.3291782377181e-05,NJ-086-2017-H
2017,086,New Jersey,NJ,L,2146.67985430712,0,0,NJ-086-2017-L
2017,087,New Jersey,NJ,H,3607.15334570836,0,1.38613458336857e-05,NJ-087-2017-H
2017,087,New Jersey,NJ,L,3607.15334570836,0,0,NJ-087-2017-L
2017,088,New Jersey,NJ,H,7137.14225341054,0,0,NJ-088-2017-H
2017,088,New Jersey,NJ,L,7137.14225341054,0,0,NJ-088-2017-L
2017,089,New Jersey,NJ,H,877.09476253841,0,0,NJ-089-2017-H
2017,089,New Jersey,NJ,L,877.09476253841,0,0,NJ-089-2017-L
2017,100,New York,NY,H,11944.570175485,0,8.37200489685597e-06,NY-100-2017-H
2017,100,New York,NY,L,11944.570175485,0,0,NY-100-2017-L
2017,101,New York,NY,H,494.858641880164,0,0,NY-101-2017-H
2017,101,New York,NY,L,494.858641880164,0,0,NY-101-2017-L
2017,102,New York,NY,H,100.453569573284,0,0,NY-102-2017-H
2017,102,New York,NY,L,100.453569573284,0,0,NY-102-2017-L
2017,103,New York,NY,H,3726.30592482472,0,0,NY-103-2017-H
2017,103,New York,NY,L,3726.30592482472,0,0,NY-103-2017-L
2017,104,New York,NY,H,10990.4282101672,0,0,NY-104-2017-H
2017,104,New York,NY,L,10990.4282101672,0,0,NY-104-2017-L
2017,105,New York,NY,H,5135.66092016272,0,0,NY-105-2017-H
2017,105,New York,NY,L,5135.66092016272,0,0,NY-105-2017-L
2017,106,New York,NY,H,644.887113309969,0,0,NY-106-2017-H
2017,106,New York,NY,L,644.887113309969,0,0,NY-106-2017-L
2017,107,New York,NY,H,1804.99228537864,0,0,NY-107-2017-H
2017,107,New York,NY,L,1804.99228537864,0,0.000554018988391536,NY-107-2017-L
2017,108,New York,NY,H,682.267034498128,0,0,NY-108-2017-H
2017,108,New York,NY,L,682.267034498128,0,0,NY-108-2017-L
2017,109,New York,NY,H,4271.51059836899,0,0,NY-109-2017-H
2017,109,New York,NY,L,4271.51059836899,0,0,NY-109-2017-L
2017,110,New York,NY,H,1958.29607104271,0.000510648014254322,2.55324007127161e-05,NY-110-2017-H
2017,110,New York,NY,L,1958.29607104271,0,0,NY-110-2017-L
2017,111,New York,NY,H,1627.4416346308,0,3.07230679958259e-05,NY-111-2017-H
2017,111,New York,NY,L,1627.4416346308,0,0,NY-111-2017-L
2017,112,New York,NY,H,19911.843598465,5.02213667486365e-05,5.02213667486365e-06,NY-112-2017-H
2017,112,New York,NY,L,19911.843598465,0,0.000100442733497273,NY-112-2017-L
2017,113,New York,NY,H,9307.75142189642,0,0,NY-113-2017-H
2017,113,New York,NY,L,9307.75142189642,0,0,NY-113-2017-L
2017,114,New York,NY,H,5794.8258596007,0,8.62838698028543e-06,NY-114-2017-H
2017,114,New York,NY,L,5794.8258596007,0,0,NY-114-2017-L
2017,115,New York,NY,H,5728.61999323426,0.00017456211115086,0,NY-115-2017-H
2017,115,New York,NY,L,5728.61999323426,0,8.72810555754301e-06,NY-115-2017-L
2017,116,New York,NY,H,914.051165115305,0,0,NY-116-2017-H
2017,116,New York,NY,L,914.051165115305,0,0,NY-116-2017-L
2017,117,New York,NY,H,12448.968567562,0,4.01639699936939e-06,NY-117-2017-H
2017,117,New York,NY,L,12448.968567562,0,0,NY-117-2017-L
2017,118,New York,NY,H,577.870368176795,0,0,NY-118-2017-H
2017,118,New York,NY,L,577.870368176795,0,0,NY-118-2017-L
2017,119,New York,NY,H,1983.06762238731,0,0,NY-119-2017-H
2017,119,New York,NY,L,1983.06762238731,0,0,NY-119-2017-L
2017,120,New York,NY,H,2630.22042636904,0,0,NY-120-2017-H
2017,120,New York,NY,L,2630.22042636904,0,0,NY-120-2017-L
2017,121,New York,NY,H,2229.48731976489,0,0,NY-121-2017-H
2017,121,New York,NY,L,2229.48731976489,0,0,NY-121-2017-L
2017,122,New York,NY,H,1200.59346186265,0,0,NY-122-2017-H
2017,122,New York,NY,L,1200.59346186265,0,0,NY-122-2017-L
2017,123,New York,NY,H,1292.97799272773,0,0,NY-123-2017-H
2017,123,New York,NY,L,1292.97799272773,0,0,NY-123-2017-L
2017,124,New York,NY,H,1226.34283760243,0,0,NY-124-2017-H
