Unnamed: 0,Tot_RBC,Tot_PLT,Tot_FFP,cost_times_RBC,cost_times_PLT,cost_times_FFP,QALY_times_RBC,QALY_times_PLT,QALY_times_FFP,fever_times_RBC,fever_times_PLT,fever_times_FFP,GBS_times_RBC,GBS_times_PLT,GBS_times_FFP,CZS_times_RBC,CZS_times_PLT,CZS_times_FFP,n_recip,iter
0,8889923.65210298,825951.559798582,4601405.092096925,4956708479.155586,576279120.5336072,3200784224.844901,25253.85635395265,2932.9824214641944,16384.59578481407,1303051.0035537535,121387.48635553046,672410.1715749785,2116.04483260316,224.98154824220526,1185.7759091082519,465.88795444145387,61.1892192029862,355.4811665434661,4000000.0,0.0
0,8884139.214442275,827791.412382352,4585488.180352512,7433539796.707702,725880535.2005982,3971687749.615225,34673.38339241769,3361.1942444999518,18077.316745933364,1891550.117334575,175952.81018732442,975870.3591746282,2359.948457342661,229.45799348818454,1242.8591303974838,27.71448510179041,3.1409307397876653,17.379431572962538,4000000.0,0.0
0,8882896.567950945,823405.3607884864,4579868.475104285,14158838687.107437,1626981192.8471026,8597270076.943491,75508.89033366546,8570.416439091687,44942.808933259854,1578348.8038891968,147038.73559142722,812909.5095241156,2504.843397683776,256.9161687566516,1266.6743158106412,1036.389359975417,140.1727813240299,731.4806886347521,4000000.0,0.0
0,8888424.709773274,822817.1475318577,4590283.406004877,21947719220.08732,2462379611.676239,13227733732.058588,120544.17828715767,13354.878561653706,71732.46231317273,2432114.070102805,225407.70933131553,1252312.3102036114,2961.4441473826073,312.0612233197326,1480.0667658826583,1569.7597320114623,214.91644985143762,1128.1504319359994,4000000.0,0.0
0,8889863.972369751,824107.2107965586,4583755.833040594,16349880977.68276,1900673480.913868,10846777131.685778,85043.54780038905,9910.365747447679,57392.84625048717,1275780.4726582884,118879.95552811668,656748.2752264471,2135.327993690338,167.30446321437668,1027.563624116042,2168.6372773411968,268.4615167953483,1570.0129197016477,4000000.0,0.0
0,8887615.354492642,825621.686207134,4584201.387209858,9249801250.416664,951221298.9284357,5269814406.01294,54324.744972824876,5203.551967086724,29100.884626484658,1303211.3040854202,120363.8811561272,671846.7753389481,2910.319148063586,300.43982771248426,1441.5344232064417,342.0315227715728,38.39659406102314,229.60895337262087,4000000.0,0.0
0,8894872.982270142,825337.5943285049,4598865.02456648,10552079161.26868,1140543278.2306695,6383483108.410996,53594.5275619635,5746.620035268361,32578.023544265663,2062859.6453071688,191592.47656500427,1068527.5986909042,1983.310516351945,174.76510849024922,932.7462900204907,799.8161737039725,97.37972220416658,577.2119599434802,4000000.0,0.0
0,8886595.076321118,826151.0372615737,4593406.781608898,33179849076.3292,3288857264.374782,18121800967.150814,175854.64487717964,16061.580939119363,89572.4838042685,1804948.757671453,166658.51094477842,932613.1126503038,1704.2724934481714,183.9197841393338,877.5617766094971,0.009998539441734709,0.0,0.019997078883469417,4000000.0,0.0
0,8895928.005491417,827305.7992142673,4598179.525169642,18485322579.63666,2245202077.364952,11929678086.276028,107650.3135341892,13031.939177744976,69333.50235475137,1689670.2378895576,156291.76954074492,874451.21611087,2109.544650139871,210.24547437692772,1241.3414025425866,2219.7516349954813,303.5649628712202,1598.4589243467585,4000000.0,0.0
0,8889422.097087646,823677.1897083413,4588555.555111402,8661189294.323746,882709813.4885666,4829633492.819685,47735.69227012075,4727.4702781828055,25454.928465969908,1902470.406925096,176375.3881724006,981805.3339832136,2847.0401458599986,286.9847754570622,1353.9389299826005,177.68018705208797,24.900246355980805,134.12936589328743,4000000.0,0.0
0,8891720.993096143,824952.5374225085,4598795.9432318825,5402631236.7103615,507704572.0093429,2923498768.536845,18516.311898404176,1638.5695657201184,9692.548801201685,1988344.161246564,183152.9177776745,1029830.3895503746,2611.662966343876,224.7799682930093,1380.0647879403186,0.11701455617738946,0.0,0.15199153624368053,4000000.0,0.0
0,8899773.669367945,824867.5142415244,4603298.901699705,1266588776.030415,116197605.8108743,691728265.9950677,4341.7386182935825,388.97832987265696,2316.2441568095583,541465.8780297956,50889.04944647082,281604.60149046103,1800.8834601221474,157.65686597620018,862.3802697922896,10.328489111412594,0.7935395572002902,7.45768631766341,4000000.0,0.0
0,8885919.387291646,824553.9912617974,4593801.648881791,12834996693.967709,1488949732.8354905,7817377047.254384,67886.70868330901,7944.6552562655825,41391.165503153374,1098756.397744695,102460.79338311873,565808.9893330443,1654.3428849570541,167.28060600120946,876.2088019191439,1350.436206211588,178.40200169930472,917.3387873644336,4000000.0,0.0
0,8899357.546300352,822451.3025946353,4597476.448865855,10214949051.959864,1003053425.644143,5553558916.551281,56353.12508679603,4840.93983092454,28075.46040287763,1932458.8971295904,178462.26796841147,995573.0249805562,2522.716385523328,210.56926474623899,1370.061412297729,7.0179659867173045,0.980590088270478,3.4728045429322183,4000000.0,0.0
0,8896229.265512593,824417.054888631,4594830.919889503,24693315476.057262,2460691800.0998,13627890013.3115,127771.78704676275,12324.105494563066,68867.57400345769,1946488.2520314655,180272.38551504601,1003531.9602008178,2003.0397860754026,197.77165501094086,1079.5973653002973,308.0198858107753,31.482370703418564,205.5426208764669,4000000.0,0.0
0,8888295.131175077,823044.4210347737,4590855.268649884,4835104604.849175,458506003.1726097,2528874825.631786,14652.518478149417,1302.0912227301342,7176.502942391332,2045790.7659761668,189752.2880864532,1055946.296108783,2676.025795293709,227.2383460702657,1390.3258337631698,8.035476257736665,1.4873972108587068,4.098341858948564,4000000.0,0.0
0,8886689.092338841,822994.9604343133,4596259.554588903,15124821338.453112,1689956938.5953536,9896870535.629742,81567.74631403571,9394.407417123211,55458.974058058564,1505672.536496837,139725.51520911546,777582.3823076464,2443.151786847673,236.46191119794204,1296.870595532841,2147.310068565017,259.67747191245275,1555.2091319615274,4000000.0,0.0
0,8892989.800566025,825965.0490532656,4588337.68321004,5331164496.17621,529175727.38107014,2836859545.8222947,28988.92968187252,2640.1573972884685,14379.357123319573,1141099.9839331077,106240.00167601855,588483.7356325961,3300.452881665676,331.2263962460202,1694.4575316323082,12.57324379875851,2.0094379824652533,6.557572365489676,4000000.0,0.0
0,8896434.874455072,827025.7949885844,4607198.931360321,13780229086.633358,1619648697.3204913,8550308785.111178,62061.01950286128,7415.696011333671,38792.709505680126,2352629.5733527886,218927.35583053867,1217332.387066641,2182.261139522729,213.5110087725993,1099.7626190965004,1284.7120185381661,177.0056859003837,901.5541022988872,4000000.0,0.0
0,8887301.831512848,826157.1687409206,4598807.797425012,6901361815.138545,693931232.7332231,3740015723.645846,30239.35581376517,2853.7181120536247,15291.077385943112,1990657.2597561518,185168.19157452908,1028834.096004514,1830.7922807026762,181.5356108791732,931.1018435915556,5.755813753629765,0.3294029184524153,3.5958599638432878,4000000.0,0.0
0,8893999.450838815,824053.2537779289,4587896.216693967,7326037919.647731,697982752.9978199,3888850988.110747,20699.354483062187,1876.1145030498042,10361.255566230026,1945860.728185486,179145.30135928656,1002645.2099602936,1808.269903576979,183.5991513433196,887.939068822729,7.358498909618574,0.6019135998776199,3.490490491213044,4000000.0,0.0
0,8885407.613145389,822792.621614298,4589752.011123717,16658335087.094475,1909294253.1179008,10584748402.46133,81471.6081694244,9878.031111459915,54520.97675326368,1756272.8951809285,163975.02692701743,905273.3709796115,2371.2651419439085,195.68808519554162,1115.4014264521427,2232.7530541098513,286.7320671330693,1581.6230166596838,4000000.0,0.0
0,8890009.90157991,823579.0860380203,4585070.422223211,12579443956.055195,1316059384.8861413,7331859304.126419,57396.89312842883,6175.887585862467,33587.46627703188,1448097.424765837,133043.5166088246,743583.910827492,2289.3037664635835,201.48216226070437,1035.7404929628426,400.9816995229031,57.95508411000064,342.1412369367493,4000000.0,0.0
0,8897924.006417934,823097.5605228974,4598481.602721292,5987536332.290247,579702533.0976727,3185774330.929565,23807.93792470876,2314.698350392331,12122.946240758003,1150808.118779677,106522.82186426656,595829.2083253153,2612.5664477492232,234.01206521043738,1254.158325479585,23.923819320688146,3.981270059365284,17.018548050134438,4000000.0,0.0
0,8888771.342740962,824681.5260332455,4591940.949267876,11592409431.493523,1150352036.82579,6456552155.870147,36145.05026883115,3816.307200059144,21441.697952608072,2294454.2191403853,212139.9670763452,1186090.4100705823,2064.374143531631,190.14225518260184,1003.6581131207316,355.2630927067064,43.79324643245986,270.93052116952845,4000000.0,0.0
0,8892520.946773674,824753.0599595269,4600149.773882342,10861301028.636591,1040325105.9365867,5877920489.181885,48130.90554151443,4359.1881991812925,24190.67474625104,1660781.2518794455,153537.80370552832,859645.9171325328,1958.2146202188599,148.91836431302784,867.965629322106,11.431412796152275,0.4473574189843069,18.076841810083337,4000000.0,0.0
0,8897140.812115332,824681.5260332372,4590658.652543481,20859948756.42998,2078605474.4199386,11531986263.517591,101716.53536962783,9519.682543384417,54431.971333978174,1867384.502398891,172875.09401280974,962845.4223386846,2469.8326729309697,233.7419142158436,1342.2973366949734,150.20925198644056,18.95792965112164,108.56283744959038,4000000.0,0.0
0,8883931.561672164,825670.7380422849,4591258.311228751,3637592798.9212103,348523240.7238564,1890085710.1399324,13769.79998860211,1256.6556136618588,6787.48046166992,1808517.6436708763,167974.1665041781,931134.3412704496,3320.752687966593,363.48080038156013,1794.4389438474955,23.398083960836114,2.3970381750078267,22.224762785644923,4000000.0,0.0
0,8885764.874012142,825960.1438697319,4594909.811591191,3774642632.570789,366310517.986958,2109305009.3117273,16089.474824055507,1482.0824828975544,8853.832958143135,1397421.113010082,130664.89330650205,723645.5818063327,2661.6030667730915,209.9245002449885,1495.789798674563,40.79746838611645,3.7603366030900647,29.25303514441648,4000000.0,0.0
0,8887258.911157161,826744.5644669743,4586385.420170606,3187557553.776977,326055848.052544,1845952533.5279813,11029.510458642311,1125.3169891676923,6556.102367642111,1566198.1013561438,145954.18052725596,806506.5229765456,1588.3138093310513,124.76440886452404,806.5018233311228,187.39101787030017,23.809826877102584,137.6553669522095,4000000.0,0.0
0,8888782.788169084,824576.064587625,4591109.929427263,6050060264.30048,733785222.5725303,3782252230.217945,25770.70996518147,3331.9549557313094,16714.67202264334,1937263.511560337,179600.54124681273,997846.8328483213,2448.0833938769642,207.44917985251098,1281.8817360762475,523.7588941735464,81.24379727607824,391.6151643298114,4000000.0,0.0
0,8875060.94604977,822244.8761216687,4595321.438241161,5482150748.071073,509891942.2525783,2853873186.0396976,11770.501678403112,1094.0445046241148,6012.780403400355,1812363.5904158244,167731.34958757687,936643.3272764423,3417.727302026578,316.87883850318906,1786.7398018429885,1.8764822041766225,0.1996877903527214,2.9203975039753294,4000000.0,0.0
0,8893359.733156363,825306.1194009309,4601037.2033335455,9269406691.514557,1010778123.4260123,5420624384.923089,48151.19949800617,5282.207315061292,27769.24043621924,1379373.0089479722,128921.41623898887,712490.5145605964,2537.2273200139302,245.86750493817917,1198.2240546203925,292.03032875526026,50.25080876183829,248.935678302911,4000000.0,0.0
0,8888701.035111107,824826.2289469502,4593675.340406251,24183688127.745518,2497129304.797734,13745532824.598259,150472.4820887333,14075.88168919379,80609.77749767213,1492550.9434487212,137311.27245157838,770844.4793086431,2628.1307917749164,243.12466154932088,1449.0618821696078,745.086719909007,99.6530700291984,529.991438121859,4000000.0,0.0
0,8887409.74555029,824860.9739968856,4590513.132099422,5594690394.159775,654980220.6143259,3642800447.2007623,30967.339602955384,3756.4698473023523,20475.597911596768,1096360.7377093309,101779.16391454707,565427.3380157577,2831.4989028911377,280.35435646002264,1463.0582756199308,723.4955346568807,96.82533489803127,531.4522571935181,4000000.0,0.0
0,8898794.676491106,825679.3221134525,4595026.309699756,16794897997.223509,1749505539.550622,9605170826.196327,83626.88594185433,8526.803646550476,45737.773323768895,1588052.9203903573,147448.59636684987,822102.2900205059,2914.325432200155,252.45607773876884,1559.6450492064675,748.8047854570543,91.49336125430192,488.9901868720292,4000000.0,0.0
0,8903904.651419146,827697.8051302624,4600500.903268825,23110843962.654064,2270788224.6625338,12486143383.81635,103721.49238264796,10052.731986216313,55365.23513587878,2492413.454953447,231386.17438316852,1285166.882492593,2095.172561761805,172.24364630452843,1156.4577977352515,0.21141776427623396,0.015290904943018425,0.15492543143796414,4000000.0,0.0
0,8890060.179709347,824746.5197148467,4588229.360407561,5027282888.6801405,491221909.01245457,2733217943.8794217,25284.76679059359,2396.817083219561,13020.557195165027,1693856.6538071628,157022.15162592527,874199.8939933535,2033.017844051917,200.18293350793843,1087.675583348634,17.188044931524004,1.5173186981109323,11.985877026048035,4000000.0,0.0
0,8898605.00939448,826856.5661572681,4597005.142482674,20616227705.259758,2099415829.9768753,11378936403.40743,101144.50712384404,10078.860488847336,54017.60282935918,1846295.688098524,171819.86201849973,955176.1506825571,3455.852872231607,317.8467953373384,1722.7080502824701,204.0312524413609,31.50276215030072,145.52776229505906,4000000.0,0.0
0,8893535.093467027,825635.5842271091,4588927.531527704,8118196894.66187,797752389.1502688,4361476399.039264,37968.029540248055,3522.126724591781,19523.585068570304,1940162.4481032225,181091.8129473662,1000225.8813374559,2009.080534842724,158.41456793066368,973.2418726589364,4.600922502210722,1.0234771895557162,2.7620151121388945,4000000.0,0.0
0,8895529.050565012,824403.1568687038,4595260.532212378,9276372709.844248,951314058.881376,5313392191.317632,50756.44179562987,4877.876760739148,27264.311882018817,739499.7352021786,67271.5540948687,382212.4614634463,2646.742420083114,274.62727447457297,1500.2648696936194,209.19919714221408,28.32206578628953,163.25383790727025,4000000.0,0.0
0,8889849.256819218,824484.0923967584,4592299.845195388,7398606732.205502,710223409.363402,3961640005.155949,29343.590080732734,2606.178284752857,15065.098409860357,1369803.6495445515,126854.54492456527,708463.8793915444,2404.1585601145844,206.63835791541308,1243.250672636911,9.25857022104676,1.0036953585125241,5.8873832229725815,4000000.0,0.0
0,8894992.750499997,828585.2345813565,4594822.335818323,5003667382.687788,534918036.9569688,3226279894.8452525,25737.29774780748,2875.1805782080896,17062.196246913158,1032429.538298553,95480.89719428854,531061.8414742657,2102.1667089217663,223.33671189348945,1142.65165506482,682.2574007551111,75.82848385032624,478.4311322623709,4000000.0,0.0
0,8886465.906488957,822212.1748982214,4601580.043642451,16843059553.2235,1669543038.8159401,9261469701.52264,82969.43062743096,8185.929812005516,44383.769820729285,1689343.5158035944,157017.36204409905,874892.584485669,2184.044754305889,185.42488743409808,1281.022356188502,23.140160714805614,2.781743229960814,15.393469713728196,4000000.0,0.0
0,8889514.069279546,824971.3406260017,4598168.897272072,8812514553.636608,905558489.0867664,4846253168.586743,56230.976399237334,5158.498187524452,28139.155582127856,1816585.0938091315,169103.20277632136,941111.5638205385,2581.054669976917,216.57569753031228,1187.3609051077808,125.11480164993222,20.993124900682016,84.23239054762182,4000000.0,0.0
0,8894093.466856694,825444.2820699627,4595455.104492212,23980305769.7946,2695718566.487161,14692033729.478424,137040.16356264654,15364.137113704282,83222.96809386996,1509321.8976055104,139621.8177539398,779763.5400157727,2343.882166894287,243.3783017539301,1158.8509966654226,2359.314336952457,305.88557784646883,1638.0918703694185,4000000.0,0.0
0,8890598.523601491,826957.5311846852,4593658.172263454,5737989715.001916,538704922.2144206,3021740467.436733,19184.01915249461,1782.054008368301,9598.012096610444,1498454.2397834337,139828.9369550854,776520.6893927781,3105.346916903731,276.7685309554186,1552.1338182405825,14.84969181675585,2.144128548459202,6.748744530858924,4000000.0,0.0
0,8895092.897997431,825010.1733287794,4600102.35710799,13205436559.050716,1285125931.2997606,7300804861.033169,76924.35867599692,6689.149248520289,39125.01848916767,2573736.838593197,239219.7093997759,1328783.0929069943,2955.71252558264,228.22826556220383,1579.0059594277561,154.4509133395759,13.563716245057382,106.09410131943028,4000000.0,0.0
0,8895874.866004394,829172.6303073936,4607555.374695746,19147129095.53317,2044440661.028111,11319270218.968542,123349.67858839207,12435.888983307017,69192.78948313247,1359225.4419049302,125693.30412056847,704409.6129590116,3046.345606208833,285.41397664516745,1555.7800713079218,1473.2049988555402,185.22578472470528,1019.5132246491884,4000000.0,0.0
0,8895977.874857986,825167.9567318923,4599690.730458324,5711757096.629683,557036094.621961,3088226753.393303,22416.728985044458,2052.8197600236845,11549.982713697766,1452440.05267214,134903.4498247101,751983.3710287348,2388.073450466785,226.65506970655133,1357.403748254232,0.03786288589543152,0.041905005152858235,0.001985243158705205,4000000.0,0.0
0,8898734.179228108,827461.1300256425,4602060.342861439,21158071834.45089,2695744344.235929,14419924022.75352,125926.3947862607,15760.480551077775,84722.26281023258,1111541.806338592,103544.99971205069,574244.7031670354,2565.864564581998,225.82748258642616,1263.0188437563445,3129.7086183286724,426.80175818340825,2278.19884121971,4000000.0,0.0
0,8895575.649809714,823890.9739565683,4586468.399525548,10336459252.998934,1159943847.3955536,6293723555.520582,42942.046366777366,5005.067746701583,26955.055589712232,1598808.3245676078,148262.16910956052,822625.351248002,1991.5276112515674,203.6431500983606,1056.8233173550152,767.9783972305252,101.98539087175224,557.4054026984704,4000000.0,0.0
0,8893556.758025816,825711.6145715661,4602669.811913739,38771835037.31272,5043644605.3233795,26488616286.73577,213101.32028493343,27891.44784491584,146072.16237730518,1746090.3415737003,160999.14229832552,903392.2291540413,2402.064569741381,228.11720869306708,1163.6554047579755,6089.9239988041845,835.6403267324225,4341.506507455871,4000000.0,0.0
0,8880542.897393499,826163.3002203719,4592869.255248443,14519867281.787153,1456944418.7530403,8036909140.912767,62049.050091786325,6151.033097235294,33854.58014955308,2177325.3517780066,202399.5569112568,1129012.9674773444,1735.8952077201566,152.43810356081647,910.9322547536811,79.77893648346061,12.077491492564175,58.68557085338704,4000000.0,0.0
0,8884939.168120015,824773.9069894834,4594009.3016502885,14604082830.592432,1434598862.1118908,7898435811.105887,77341.88397926946,7171.687114537275,39144.46235030422,1106011.908156935,102683.25009666648,573309.2912834451,2073.079036540516,186.88442351372467,949.7481594837227,34.28173069981504,3.0394642245957835,21.837942064833484,4000000.0,0.0
0,8896149.147514623,826775.2218639547,4600433.048230339,17837365940.51451,2000755895.2648003,11532124844.183744,105448.79802072224,11759.237494499888,67073.33199360452,1830367.4297433044,169372.0479897228,949365.1495306944,2438.113045174296,215.38870066038243,1181.609216851563,2055.4213306316205,267.968522826462,1509.6382929106715,4000000.0,0.0
0,8900076.155684598,826402.8366820437,4596751.29923604,6035393515.72859,603035835.2294885,3463495299.4899664,26361.356587752798,2673.319520973023,15137.028986257363,1491281.31438976,138168.15159372747,771032.7449408136,2594.1998567561754,229.9868765276914,1326.7774624222625,139.24545557270466,20.51043428010028,121.4185181715635,4000000.0,0.0
0,8888841.241606291,824300.5567801626,4585955.399082272,8532951296.040137,836416772.5374162,4678493088.235194,36164.51630585259,3459.4330860462865,19494.827637114733,1164346.385974729,108375.77367159742,603134.679249126,2900.1574355187736,279.79679889750906,1419.9917752096915,93.59415525372884,9.354963172066924,77.25674072347145,4000000.0,0.0
0,8894785.506496951,827179.4907387686,4603695.812798774,13691922070.006998,1353028600.9319322,7475750259.010713,57841.308783014065,5868.565311919796,31833.801366907817,1814781.5096385237,168036.5812913716,940949.8105436136,2767.071702413061,255.76537553198528,1523.3000743559298,9.405502723469645,2.0634690765793238,9.606746417468887,4000000.0,0.0
0,8906230.934701351,826946.085756443,4607727.056118794,5524852998.83574,589186182.5716059,3046607341.69142,24088.44994842072,2458.751910277884,12775.529614555113,1239707.0505156105,115018.0691957646,643548.2803781065,2946.8349551793012,258.06387384942946,1585.5860402091823,86.15497623765695,17.816829923404807,56.585707127993174,4000000.0,0.0
0,8901205.165424125,825949.1072068091,4591020.001062854,12840002967.310944,1261993841.4426875,7000639652.446828,82491.10189921907,7427.507721029859,41246.785070934864,1808985.915255582,167153.09238007542,934676.6794917055,1971.4547793904032,134.15032269935028,1005.2090878126334,0.0,0.0,0.006746469096679096,4000000.0,0.0
0,8885878.510763178,824044.6697067122,4591998.58517453,6536717572.381808,627723181.6302445,3504305444.8280067,25343.076992398546,2388.775116218901,12958.608467579175,1078691.5351041993,99222.82984796318,557792.0327377274,2897.097741794017,278.7170336489176,1439.108361311048,20.66753975506064,2.9824779486602235,13.753596735296354,4000000.0,0.0
0,8891640.466333343,826965.2977252163,4600637.022111225,9256859809.926514,949626561.9861199,5396190221.572798,35330.447344244334,3815.7591366800984,21895.655283516564,1609663.2335378525,149381.97161661432,832157.8248921926,1902.8675855576007,149.48165973866756,945.9954246590646,580.9685106335057,70.86590196061023,423.0706005057025,4000000.0,0.0
0,8884935.080466377,826279.7983288507,4589205.083161705,32196881423.652405,4041776550.587691,21155874575.74899,187037.41777985665,23691.59630555558,123296.29007473953,1421035.5023831257,132231.79618629802,734794.8673219045,2506.181285222671,245.2131281115876,1379.1043820752545,4115.40494219997,585.3104692959976,2992.094767221595,4000000.0,0.0
0,8881564.401860563,826715.1333658951,4585291.155481287,24287549670.285797,2713056842.4014697,14513419889.730669,159303.63072001838,17020.497329476362,92204.16792641439,1923856.0141767957,179075.5125816713,995453.1509457064,2555.114042890312,270.000246243361,1249.3324775836754,1471.497776841234,213.64225685312906,1106.5913740561584,4000000.0,0.0
0,8892416.302858975,825987.9399096781,4595659.895903757,13742731874.587177,1351208167.1275933,7474057261.173936,59178.93282689885,5737.309223463441,31000.521751768112,1883724.262333164,174543.05492144954,972262.4794035648,2276.488965472212,191.26621970568362,1110.7473412522054,120.9946166796385,13.681037928054822,83.92119952485983,4000000.0,0.0
0,8891060.019616997,822729.2629938602,4584136.393528563,8284576837.842781,812697724.5467322,4570266329.462627,40575.54665424428,3859.531451231993,21880.839993947,2318574.03040712,214715.6505238492,1193258.403722963,2292.681733174796,218.1865177221046,1104.2532033392793,105.17536904426422,11.046331992154828,81.4199087674247,4000000.0,0.0
0,8893726.804389179,824535.5968236316,4591736.157856233,23951188512.340908,2866788430.294054,15292867882.072798,140630.69742955847,16399.22789930347,87680.89706743254,1570919.8059387696,146470.63245189947,808363.0534172049,2444.4032084134037,233.5830498507713,1215.8409776873905,2590.210960048138,360.0534275787355,1874.422773918212,4000000.0,0.0
0,8885287.027383883,825839.1493430226,4593930.4099491965,15064809000.046827,1503314890.61449,8204486267.030513,69122.21720334922,6593.39136962732,35366.942395029124,2883634.68873632,267869.55082744616,1490602.6126682,1581.635618719097,143.02088081598586,793.8465972241135,25.983061055060425,4.810113098709102,14.978673348316038,4000000.0,0.0
0,8893790.980539955,824518.8374466221,4600397.894415118,5621102297.441946,614450291.5804834,3367230340.4039073,26988.95103958121,3031.0291430828715,16737.793110287956,1518451.9992177,140284.6396971483,786026.972213401,1889.1201698684008,176.79589310450484,1008.6137495081848,448.11760222266685,58.9859078440547,327.9048739886199,4000000.0,0.0
0,8895412.143691164,823992.3477492202,4597352.592982132,3139951344.9088497,304724513.2285824,1695450527.7803946,10704.68431266125,986.9175202502554,5642.908346716579,1746501.718007136,162563.17603891392,902449.3279681364,2483.2407272427736,227.53134066854844,1372.0434904596516,34.54813547141903,4.3980879789905085,23.522182025733656,4000000.0,0.0
0,8891507.617612774,825391.9601124476,4593521.235891076,10746008244.057856,1432784868.3048394,7386791050.808283,69971.41043800149,9572.133402219775,48675.53856586405,516026.529683468,48346.783710083815,267117.7942020498,2326.7090694673598,198.4510178267669,1266.424281631973,2005.3969623403132,287.1147936378843,1452.174420492739,4000000.0,0.0
0,8893970.428502731,824069.6043896136,4589741.791991638,16094954141.280443,1611045552.1992276,8748639901.525484,78447.05447618365,7512.684258598907,41731.41586269894,2040453.5149941656,188660.31206322985,1052089.614005647,2291.772186614285,210.17622727269128,1136.3178989467265,124.63464068882179,15.73455807133656,81.01235722870362,4000000.0,0.0
0,8883879.648480631,822272.6721615884,4584019.077889783,5518033099.970475,543160452.3359606,2949172636.6843843,26019.4558882051,2422.5238779331216,13151.172008263284,1443621.590124934,133322.0737267675,746218.4234970681,2431.377751529941,213.55515149806897,1215.545808297197,28.688875928112488,4.406455833822792,15.051783194273169,4000000.0,0.0
0,8888188.443434369,825685.8623581274,4596393.6296048,5331938377.260867,513082497.46872,2863361062.680841,20183.356480017585,1860.5620495035528,10353.90291167424,1467195.2658063709,136788.5267395921,759232.0804888413,2034.1450721777924,178.71740947715034,1114.4712387833677,5.391997538276086,0.7360418615790056,4.819549148597106,4000000.0,0.0
